producto_id,producto,codigo_interno,codigo_barras,precio_venta_actual,costo_compra_actual,flete_actual,ganancia_actual,inventario_id,almacen_id,almacen,stock_almacen,reservado,variante_id,talla,color,color_hex,stock_variante
389,"SHORT FALDA DE TELA",GINNB1-19,GINNB1-19,393,,20,131.18,444,12,"OULET GAIA",7,0,906,G,BLANCA,#ffffff,1
389,"SHORT FALDA DE TELA",GINNB1-19,GINNB1-19,393,,20,131.18,444,12,"OULET GAIA",7,0,907,P,NEGRO,"",1
389,"SHORT FALDA DE TELA",GINNB1-19,GINNB1-19,393,,20,131.18,444,12,"OULET GAIA",7,0,908,G,NEGRO,"",1
389,"SHORT FALDA DE TELA",GINNB1-19,GINNB1-19,393,,20,131.18,444,12,"OULET GAIA",7,0,909,M,NEGRO,"",1
389,"SHORT FALDA DE TELA",GINNB1-19,GINNB1-19,393,,20,131.18,444,12,"OULET GAIA",7,0,910,P,AMARILLA,#fffbb9,1
389,"SHORT FALDA DE TELA",GINNB1-19,GINNB1-19,393,,20,131.18,444,12,"OULET GAIA",7,0,911,P,CELESTE,#93e3fd,1
390,VESTIDO,GINDB2-07,GINDB2-07,750,,30,213.81,445,12,"OULET GAIA",1,0,897,M,AMARILLA,#fff76b,1
391,"CONJUNTO MODELO 1",GINBA1-104,GINBA1-104,610,,40,62.23,446,13,GAIA,1,0,879,"Única","Café",#583300,0
391,"CONJUNTO MODELO 1",GINBA1-104,GINBA1-104,610,,40,62.23,446,13,GAIA,1,0,880,"Única",Negro,#000000,1
392,"PANTALÓN SASTRERO",GINBA1-83,GINBA1-83,389,,40,64.83,447,12,"OULET GAIA",5,0,875,UNICA,CAMEL,#a96800,2
392,"PANTALÓN SASTRERO",GINBA1-83,GINBA1-83,389,,40,64.83,447,12,"OULET GAIA",5,0,876,UNICA,AMARILLA,#fffbb9,1
392,"PANTALÓN SASTRERO",GINBA1-83,GINBA1-83,389,,40,64.83,447,12,"OULET GAIA",5,0,877,UNICA,BEIGE,#f7fadb,1
392,"PANTALÓN SASTRERO",GINBA1-83,GINBA1-83,389,,40,64.83,447,12,"OULET GAIA",5,0,878,UNICA,"CAFÉ",#5a1c00,1
393,"BLUSA SATIN",GINUA1-27,GINUA1-27,342,,42,106.2,456,12,"OULET GAIA",1,0,869,S,"CAFÉ",#5c0701,1
394,"BLUSA ASIMÉTRICA",GINBA1-53,GINBA1-53,288,,40,200,457,12,"OULET GAIA",1,0,866,UNICA,NEGRO,"",1
395,"TOP LENCERO",GINBM-14,GINBM1-14,164,,40,,458,12,"OULET GAIA",3,0,865,UNICA,NEGRA,"",3
396,"CONJUNTO SASTRERO",GINBM1-023,GINBM1-023,485,,40,,459,12,"OULET GAIA",1,0,862,UNICA,"CAFÉ",#5a1c00,1
397,"CONJUNTO SASTRERO",GINBA1-35,GINBA1-35,465,,40,,460,12,"OULET GAIA",1,0,863,UNICA,CAFE,#5a1c00,1
398,"CONJUNTO SASTRERO",GINBM1-0018,GINBM1-0018,479,,,,461,12,"OULET GAIA",2,0,873,UNICA,GUINDA,#791a3d,1
398,"CONJUNTO SASTRERO",GINBM1-0018,GINBM1-0018,479,,,,461,12,"OULET GAIA",2,0,874,UNICA,"BEIGE ARENA",#a96800,1
399,"CONJUNTO SASTRERO",GINBM1-00018,GINBM1-00018,479,,,,462,12,"OULET GAIA",1,0,870,UNICA,"BEIGE ARENA",#a67b01,1
400,BLUSA,GINBA1-84,GINBA1-84,451,,,,463,12,"OULET GAIA",1,0,913,UNICA,"CAMEL CLARO",#ad3e00,1
400,BLUSA,GINBA1-84,GINBA1-84,451,,,,463,12,"OULET GAIA",1,0,914,UNICA,CREMA,#fefcdd,0
401,"CONJUNTO SASTRERO",GINBA1-36,GINBA1-36,436,,,,469,12,"OULET GAIA",2,0,929,UNICA,CAMEL,#a96800,1
401,"CONJUNTO SASTRERO",GINBA1-36,GINBA1-36,436,,,,469,12,"OULET GAIA",2,0,930,UNICA,"CAFÉ",#5a1c00,1
402,"CHALECO DE FRIO",GINB1-106,GINB1-106,210,,,,470,12,"OULET GAIA",3,0,932,UNICA,CREMA,#fefcdd,1
402,"CHALECO DE FRIO",GINB1-106,GINB1-106,210,,,,470,12,"OULET GAIA",3,0,933,UNICA,CAMEL,#ad3e00,1
402,"CHALECO DE FRIO",GINB1-106,GINB1-106,210,,,,470,12,"OULET GAIA",3,0,934,UNICA,"CAFÉ CLARO",#583300,1
403,BIKINI,GINVA-042,GINVA-042,280,,,,471,8,"MAYA SWIM",1,0,961,S,Cafe,#583300,1
404,BIKINI,GINVA-045,GINVA-045,389,,,,472,8,"MAYA SWIM",1,0,943,S,Verde,#4e7a27,1
405,"CHALECO DE FRIO",SALE-01,SALE-01,333,,,,473,12,"OULET GAIA",2,0,957,UNICA,CAMEL,#7b2900,2
406,"TOP DE HILO",SALE-02,SALE-02,270,,,,474,12,"OULET GAIA",1,0,958,UNICA,"BEIGE ARENA",#a96800,1
407,"CONJUNTO MAYA",GINSU4-109,GINSU4-109,430,,,,477,8,"MAYA SWIM",1,0,962,M,Amarillo,#fff994,1
408,"BIKINI SET",GNEU-51,GNEU-51,467,,,,478,8,"MAYA SWIM",1,0,963,M,Beich,#fff2d5,1
409,"BIKINI SET",GINVA3-008,GINVA3-008,445,,,,479,8,"MAYA SWIM",2,0,964,M,Negro,"",1
409,"BIKINI SET",GINVA3-008,GINVA3-008,445,,,,479,8,"MAYA SWIM",2,0,965,M,Arena,#ffeab1,1
410,"BIKINI SET",GNEU-24,GNEU-24,489,,,,480,8,"MAYA SWIM",1,0,966,M,Blanco,#ffffff,1
411,"CONJUNTO MAYA",GINNB1-11,GINNB1-11,396,,,,481,8,"MAYA SWIM",1,0,967,M,Naranja,#ff4105,1
412,"VESTIDO MAYA",GINDU3-17,GINDU3-17,557,,,,482,8,"MAYA SWIM",1,0,968,S,Negro,"",1
413,"SALIDA DE BAÑO LARGO",GINFU3-55,GINFU3-55,255,,,,483,8,"MAYA SWIM",1,0,969,"Única",Arena,#785800,1
414,"VESTIDO MAYA",GINAGU5-02,GINAGU5-02,350,,,,484,8,"MAYA SWIM",1,0,970,M,Rosado,#ffb6c1,1
415,"VESTIDO MAYA",GINAGU5-07,GINAGU5-07,350,,,,485,8,"MAYA SWIM",1,0,971,S,Rosado,#ffadd0,1
416,"VESTIDO MAYA",GINFU3-88,GINFU3-88,342,,,,486,8,"MAYA SWIM",1,0,972,S,"Rosado Fucsia",#ff6ca6,1
417,"VESTIDO MAYA",GINNU2-03,GINNU2-03,605,,,,487,8,"MAYA SWIM",1,0,973,S,Naranja,#ffa366,1
418,"VESTIDO MAYA",GINFU2-87,GINFU2-87,385,,,,488,8,"MAYA SWIM",1,0,974,S,Naranja,#ffa668,1
419,"SALIDA DE BAÑO",GINFU3-46,GINFU3-46,213,,,,489,8,"MAYA SWIM",1,0,975,"Única",Negro,"",1
420,BIKINI,MIBN-01,MIBN-01,315,,,,490,8,"MAYA SWIM",1,0,976,S,Negro,"",1
421,BIKINI,GINFU2-08,GINFU2-08,315,,,,491,8,"MAYA SWIM",1,0,977,M,Negro,"",1
422,BIKINI,GNEU-013,GNEU-013,357,,,,492,8,"MAYA SWIM",1,0,978,S,Negro,"",1
423,BIKINI,GINFU2-75,GINFU2-75,315,,,,493,8,"MAYA SWIM",1,0,979,M,Negro,"",1
424,BIKINI,MIBN-02,MIBN-02,515,,,,494,8,"MAYA SWIM",1,0,980,S,Negro,"",1
425,"CHOMPA PUS",PCB1,PCB1,480,,,,495,13,GAIA,0,0,981,M,Negro,"",0
426,"BODYS MANGA LARGA",GINBA1-079,GINBA1-079,262,,,,496,13,GAIA,3,0,982,"Única",Guinda,#791a3d,0
426,"BODYS MANGA LARGA",GINBA1-079,GINBA1-079,262,,,,496,13,GAIA,3,0,983,"Única",Azul,#0042a9,1
426,"BODYS MANGA LARGA",GINBA1-079,GINBA1-079,262,,,,496,13,GAIA,3,0,984,"Única",Perla,#fff2d5,1
426,"BODYS MANGA LARGA",GINBA1-079,GINBA1-079,262,,,,496,13,GAIA,3,0,985,"Única","Café",#7a4a00,1
427,"CINTURON DE CADENA",GICD-01,GICD-01,250,,,,497,,,0,0,,,,,
428,"CARTERA PLAYERA",MICP-01,MICP-01,350,,,,498,,,1,0,,,,,
429,"CARTERA PLAYERA",GINBA1-032,GINBA1-032,448,,,,499,,,1,0,,,,,
430,"CARTERA PLAYERA",MADC-026,MADC-026,385,,,,500,,,1,0,,,,,
431,"CARTERA PLAYERA",MADC-0026,MADC-0026,385,,,,501,,,1,0,,,,,
432,"CARTERA PLAYERA",GINBA1-02,GINBA1-02,358,,,,502,,,1,0,,,,,
433,"MOCHILA PLAYERA",MICP-02,MICP-02,350,,,,503,,,2,0,,,,,
434,"CARTERA PLAYERA",MICP-03,MICP-03,255,,,,504,,,1,0,,,,,
435,"CARTERA PLAYERA",GINBA1-030,GINBA1-030,478,,,,505,,,1,0,,,,,
436,"CARTERA PLAYERA",MICP-04,MICP-04,287,,,,506,,,1,0,,,,,
437,"CARTERA PLAYERA",MICP-05,MICP-05,276,,,,507,,,1,0,,,,,
438,"CARTERA PLAYERA",GINBA1-034,GINBA1-034,412,,,,508,,,1,0,,,,,
439,"CARTERA PLAYERA",MICP-06,MICP-06,323,,,,509,,,1,0,,,,,
440,"CARTERA PLAYERA",GINBA1-031,GINBA1-031,458,,,,510,,,1,0,,,,,
441,"CARTERA PLAYERA",MICP-07,MICP-07,286,,,,511,,,1,0,,,,,
442,"CARTERA PLAYERA",MICP-08,MICP-08,287,,,,512,,,2,0,,,,,
443,"CARTERA PLAYERA",MICP-09,MICP-09,256,,,,513,,,1,0,,,,,
444,"CARTERA PLAYERA",MICP-10,MICP-10,323,,,,514,,,1,0,,,,,
445,"SANDALIA PLAYERA",MISAP-01,MISAP-01,215,,,,515,,,1,0,,,,,
446,"SANDALIA PLAYERA",MISAP-02,MISAP-02,215,,,,516,,,1,0,,,,,
447,"SANDALIA PLAYERA",MISAP-03,MISAP-03,215,,,,517,,,2,0,,,,,
448,"SANDALIA PLAYERA",MISAP-04,MISAP-04,215,,,,518,,,1,0,,,,,
449,"PAÑOLETA MAYA",GINFU2-79,GINFU2-79,180,,,,519,,,1,0,,,,,
450,"PAÑOLETA MAYA",MIPP-01,MIPP-01,180,,,,520,,,1,0,,,,,
451,"PAÑOLETA MAYA",MIPP-02,MIPP-02,180,,,,521,,,1,0,,,,,
452,"PAÑOLETA MAYA",MIPP-03,MIPP-03,180,,,,522,,,1,0,,,,,
453,"PAÑOLETA MAYA",MIPP-04,MIPP-04,180,,,,523,,,0,0,,,,,
454,"PAÑOLETA PLAYERA",MIPP-05,MIPP-05,180,,,,524,,,1,0,,,,,
455,"PAÑOLETA MAYA",MIPP-06,MIPP-06,180,,,,525,,,1,0,,,,,
456,"ACCESORIO MAYA",ACBD-064,ACBD-064,223,,,,526,,,1,0,,,,,
457,"ACCESORIO MAYA",ACBD-068,ACBD-068,363,,,,527,,,1,0,,,,,
458,"ACCESORIO MAYA",ACBD-075,ACBD-075,345,,,,528,,,1,0,,,,,
459,"ACCESORIO MAYA",ACBD-081,ACBD-081,232,,,,529,,,1,0,,,,,
460,"ACCESORIO MAYA",CBS-017,CBS-017,199,,,,530,,,1,0,,,,,
461,"ACCESORIO MAYA",ACBD-082,ACBD-082,189,,,,531,,,2,0,,,,,
462,"ACCESORIO MAYA",ACBD-085,ACBD-085,156,,,,532,,,1,0,,,,,
463,"ACCESORIO MAYA",CBS-14,CBS-14,187,,,,533,,,1,0,,,,,
464,"ACCESORIO MAYA",CBS-01,CBS-01,179,,,,534,,,1,0,,,,,
465,"ACCESORIO MAYA",ACBD-0081,ACBD-0081,232,,,,535,,,1,0,,,,,
466,"ACCESORIO MAYA",CBS-021,CBS-021,239,,,,536,,,1,0,,,,,
467,"ACCESORIO MAYA",ACB-059,ACB-059,213,,,,537,,,1,0,,,,,
468,"ACCESORIO MAYA",ACBD-69,ACBD-69,278,,,,538,,,1,0,,,,,
469,"ACCESORIO MAYA",CBS-11,CBS-11,229,,,,539,,,1,0,,,,,
470,"ACCESORIO MAYA",ACBD-076,ACBD-076,345,,,,540,,,1,0,,,,,
471,"ACCESORIO MAYA",ACBD-067,ACBD-067,367,,,,541,,,1,0,,,,,
472,"ACCESORIO MAYA",CBS-10,CBS-10,219,,,,542,,,1,0,,,,,
473,"GAFAS MAYA",MIGP-01,MIGP-01,250,,,,543,,,5,0,,,,,
474,"GAFAS MAYA",MIGP-02,MIGP-02,250,,,,544,,,1,0,,,,,
475,"GAFAS MAYA",MIGP-03,MIGP-03,250,,,,545,,,1,0,,,,,
476,"GAFAS MAYA",MIGP-04,MIGP-04,250,,,,546,,,1,0,,,,,
